Iteration,Intercept,Wave_366,Wave_376,Wave_385,Wave_395,Wave_405,Wave_414,Wave_424,Wave_434,Wave_443,Wave_453,Wave_463,Wave_472,Wave_482,Wave_492,Wave_502,Wave_511,Wave_521,Wave_531,Wave_541,Wave_550,Wave_560,Wave_570,Wave_580,Wave_589,Wave_599,Wave_609,Wave_619,Wave_628,Wave_638,Wave_648,Wave_655,Wave_658,Wave_665,Wave_668,Wave_675,Wave_685,Wave_694,Wave_704,Wave_714,Wave_724,Wave_734,Wave_743,Wave_753,Wave_763,Wave_773,Wave_782,Wave_792,Wave_802,Wave_812,Wave_821,Wave_831,Wave_841,Wave_850,Wave_860,Wave_870,Wave_880,Wave_889,Wave_899,Wave_909,Wave_918,Wave_928,Wave_938,Wave_947,Wave_957,Wave_967,Wave_976,Wave_986,Wave_995,Wave_1005,Wave_1015,Wave_1024,Wave_1034,Wave_1044,Wave_1053,Wave_1063,Wave_1072,Wave_1082,Wave_1091,Wave_1101,Wave_1111,Wave_1120,Wave_1130,Wave_1139,Wave_1149,Wave_1158,Wave_1168,Wave_1177,Wave_1187,Wave_1196,Wave_1206,Wave_1215,Wave_1225,Wave_1235,Wave_1244,Wave_1253,Wave_1254,Wave_1263,Wave_1264,Wave_1273,Wave_1283,Wave_1293,Wave_1303,Wave_1313,Wave_1323,Wave_1333,Wave_1343,Wave_1353,Wave_1363,Wave_1373,Wave_1383,Wave_1393,Wave_1403,Wave_1413,Wave_1423,Wave_1433,Wave_1443,Wave_1453,Wave_1463,Wave_1473,Wave_1483,Wave_1493,Wave_1503,Wave_1513,Wave_1523,Wave_1533,Wave_1542,Wave_1552,Wave_1562,Wave_1572,Wave_1582,Wave_1592,Wave_1602,Wave_1612,Wave_1622,Wave_1632,Wave_1642,Wave_1652,Wave_1662,Wave_1672,Wave_1682,Wave_1692,Wave_1702,Wave_1712,Wave_1722,Wave_1732,Wave_1742,Wave_1752,Wave_1762,Wave_1772,Wave_1782,Wave_1792,Wave_1802,Wave_1811,Wave_1821,Wave_1831,Wave_1841,Wave_1851,Wave_1861,Wave_1868,Wave_1871,Wave_1873,Wave_1878,Wave_1888,Wave_1898,Wave_1908,Wave_1918,Wave_1928,Wave_1938,Wave_1948,Wave_1958,Wave_1968,Wave_1978,Wave_1988,Wave_1998,Wave_2008,Wave_2018,Wave_2028,Wave_2038,Wave_2048,Wave_2058,Wave_2068,Wave_2078,Wave_2088,Wave_2099,Wave_2109,Wave_2119,Wave_2129,Wave_2139,Wave_2149,Wave_2159,Wave_2169,Wave_2178,Wave_2188,Wave_2198,Wave_2208,Wave_2218,Wave_2228,Wave_2238,Wave_2248,Wave_2258,Wave_2268,Wave_2278,Wave_2288,Wave_2298,Wave_2308,Wave_2318,Wave_2328,Wave_2338,Wave_2348,Wave_2358,Wave_2368,Wave_2378,Wave_2388,Wave_2398,Wave_2408,Wave_2418,Wave_2428,Wave_2437,Wave_2447,Wave_2457,Wave_2467,Wave_2477,Wave_2487,Wave_2497
442,140.8885907,0,0,0,0,0,0.012299222,-0.010213913,-0.009152541,0.006388269,0.009037461,0.00658834,0.008189131,0.005181468,0.00505778,0.010973406,0.014111146,0.009469501,0.005155893,0.000253207,-0.002053317,-0.013040411,-0.010954395,-0.013096727,-0.00566728,-0.004977201,-0.008011397,-0.002055694,-0.00384287,-0.00227094,-0.006391684,0.00738801,0.002246172,-0.005142492,-0.001859386,0.005971034,-0.001398958,-0.011991203,-0.030151901,-0.020928672,0.04235181,0.067828396,0.043875948,-0.012889553,-0.003499685,-0.015019828,-0.035817375,-0.034058247,-0.02128282,-0.031147693,0.003777881,0.006110189,-0.005887685,-0.009670374,-0.005464929,-0.000985061,-0.003927919,-0.010350698,-0.000351641,0.008285644,0.016903533,-0.036960582,0.07462954,0.003922194,0.003674928,-0.014215778,-0.056126765,-0.043736616,-0.050493922,-0.031535958,-0.025715915,0.001128006,0.011583029,0.029656197,0.049623826,0.046730149,0.053986539,0.058404089,0.066609576,0.044140531,0.026232355,-0.019966136,0.013139695,-0.004597521,-0.02041543,0.010736987,-0.043692089,-0.069469578,-0.062463013,-0.069155984,-0.045165671,-0.040069765,-0.044196773,-0.022925912,-0.011204828,-0.004552275,-0.000759848,-0.00237859,0.012994609,0.03457675,0.040091397,0.031544843,0.05817363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001254883,-0.024263973,0.022289722,-0.004014847,0.014220131,0.009850241,0.001165214,0.000615334,0.001068731,1.80E-05,-0.016852039,0.0005969,-0.008503866,-0.010088982,-0.005467566,0.009433479,-0.004093525,-0.002868535,0.004820187,0.009451083,-0.001217079,0.006656629,0.001230735,0.000116926,-0.002439294,-0.005597837,0.005440664,0.005943837,0.015383628,0.013433782,0.011743041,0.008336811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004547852,0.001944955,0.006736317,-0.002751985,-0.009871291,-0.008160177,0.004921444,-0.002822131,-0.008160943,0.003026188,-0.000691004,0.005335555,0.003542292,0.006531011,-4.74E-05,0.011143993,0.002778693,0.007169003,-0.007709303,-0.008118014,-0.006279734,-0.001232204,-0.013132423,0.010003421,-0.00387,-0.002084501,0.003864281,0.0026852,0.001828023,0.01797055,0.001463805,0.003503984,-0.010848073,0.000262154,0.015355014,0.01991821,0.020907967,0.027434946,-0.008585045,0,0,0,0,0,0,0,0,0
443,143.3900462,0,0,0,0,0,0.035405889,0.016839856,0.024272757,0.032591426,0.044104103,0.030394779,0.030515599,0.021752507,0.014106426,0.011902317,0.011769422,0.004191794,-0.006786025,-0.016272352,-0.023328452,-0.044622299,-0.036788716,-0.03966414,-0.035474088,-0.039360081,-0.037766355,-0.028422801,-0.03299716,-0.030673105,-0.042154579,-0.028666358,-0.030505329,-0.035149019,-0.032594856,-0.030577125,-0.03584404,-0.052400108,-0.044603389,0.005311221,0.082320389,0.109030318,0.061541363,0.015712961,-0.011329286,-0.013048605,-0.025061226,-0.017887497,-0.020925836,-0.023742207,0.009048658,0.003643962,-0.009527686,-0.026114344,-0.016382711,-0.007598435,-0.021539692,-0.023304059,-0.012109049,0.003083652,0.010043558,-0.065322528,0.029069871,0.01840139,0.008383482,-0.02088622,-0.063100126,-0.045804219,-0.051418574,-0.033027632,-0.021102729,0.002341771,0.011589838,0.03119178,0.052952798,0.042951481,0.060433862,0.06114386,0.061244592,0.041593906,0.076121403,0.003109655,-0.011219655,0.01000299,-0.020758259,0.014771588,-0.036645719,-0.057715552,-0.058198192,-0.074747664,-0.054273213,-0.044747474,-0.046893441,-0.029397423,-0.007765598,0.003214553,-0.000900089,-0.004182783,0.004365711,0.009918154,0.044202744,0.038475807,0.075549459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046947084,-0.011220102,0.027050417,0.017544602,0.035974377,0.032924003,0.031475016,0.027878743,0.032573084,0.025988848,0.019663835,0.005258589,-0.004005337,0.015966529,0.011466413,0.008343083,-5.91E-05,-0.008449553,0.000620005,-0.00560187,-0.017294878,-0.012867484,-0.003574744,-0.002222696,-0.00209374,-0.009397021,0.011770073,0.00893162,-0.001044702,-0.007542094,-0.007569492,-0.007080042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028182241,0.017103181,0.011015138,0.007283342,-0.005040741,0.005073952,0.006715846,-0.011910182,-0.013712558,-0.003468836,-0.013665678,-0.014830047,-0.006852113,7.63E-05,-0.004464274,0.002314826,-0.011986585,-0.007148621,-0.009279404,-0.016336561,-0.021107818,0.004463152,-0.024173187,-0.004411705,-0.032308873,-0.000945841,-0.010159009,-8.59E-05,-0.012761492,0.006535233,-0.015006574,0.012247751,-0.001005442,0.026455205,-0.004488093,0.012225198,0.017231328,0.025319682,0.024771365,0,0,0,0,0,0,0,0,0
444,147.0396733,0,0,0,0,0,0.025654737,-0.003627228,-0.003403131,0.002409807,0.008495181,0.012927122,0.008286162,0.013449762,0.01074968,0.008131277,0.009397752,0.003615336,-0.001409155,-0.004495903,-0.013284846,-0.021712059,-0.027475866,-0.026397053,-0.026973085,-0.022129752,-0.021669011,-0.013085013,-0.018924701,-0.01553156,-0.009286964,-0.007092912,0.000727927,-0.006755201,0.000527576,0.004468722,-0.003922845,-0.02969462,-0.052032209,-0.037014366,0.043774196,0.089853671,0.065079421,0.01105298,-0.003828576,9.64E-05,-0.021885401,-0.019888333,-0.018469138,-0.016067611,-0.005343938,-0.004203693,-0.002609507,-0.011547073,-0.010444704,-0.001851866,-0.008195839,0.000738884,0.007318082,-0.000822015,0.006532416,-0.031885999,0.039343141,-0.028346867,-0.006827534,-0.017421699,-0.045980204,-0.036500671,-0.054651349,-0.043079412,-0.033831068,-0.018206881,0.006771407,0.016401637,0.039896194,0.041212461,0.058158817,0.060430178,0.065825732,0.054631869,0.049141882,-0.003483685,0.000249582,-0.004610967,-0.017800589,0.029029793,-0.018718298,-0.054718713,-0.064141945,-0.0791301,-0.063790233,-0.053037579,-0.03856355,-0.023974445,-0.007623892,0.002734479,0.031166504,0.006230779,-0.008739779,0.075597913,0.056523,0.013845936,0.010718301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023893561,-0.004331703,0.05033579,0.041703771,0.048331083,0.0492974,0.058400959,0.037085605,0.033942422,0.019918032,0.011232683,0.006915951,0.010644967,0.005669421,-0.002972374,0.015097471,0.003697462,-0.004542519,0.009659611,-0.008843641,-0.012209338,-0.007187669,-0.01418006,-0.012129278,-0.013573024,-0.009321062,-0.012332479,-0.009180715,-0.032320168,0.013019362,-0.008218983,0.014348284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028706725,0.03929553,0.021351053,-0.004609225,-0.004311694,0.013334477,0.010915251,0.000192018,0.006198235,-0.000623327,-0.006746684,-0.001561301,-0.002119296,-0.005433455,-0.013832813,-0.00414872,-0.009782128,-0.010082364,-0.000161243,-0.010450667,-0.019801558,-0.008375073,-0.022562539,-0.016287552,-0.023958742,-0.018862254,-0.018141746,-0.002399033,-0.025810561,0.002396176,-0.002582328,-0.007296228,-0.026981471,-0.008987091,-0.010324152,0.007566252,0.0198465,0.024034515,0.03055721,0,0,0,0,0,0,0,0,0
445,153.8436696,0,0,0,0,0,0.020247211,0.004380201,0.014518261,0.016324649,0.005096391,0.013011641,0.011511683,0.012297358,0.024527089,0.015394953,0.022946528,0.007278411,-0.001795737,-0.011581507,-0.018978977,-0.040942059,-0.041524484,-0.036838798,-0.038051917,-0.035604221,-0.036156443,-0.020433503,-0.022381189,-0.021342578,-0.01738624,-0.007237243,-0.004125549,-0.012394553,-0.004457721,-0.001281402,-0.001068289,-0.031316881,-0.028817169,0.007050057,0.056228368,0.070278903,0.046752017,0.017807541,0.031493511,0.009335133,-0.014548849,-0.016368942,-0.019838767,-0.024776587,0.006112973,-0.00465586,-0.014417284,-0.018837149,-0.021808176,-0.022857302,-0.023092593,-0.022708862,-0.005787553,0.013100124,0.016128593,-0.022516614,0.025983225,-0.001298924,0.000888057,-0.024971738,-0.04409225,-0.041333539,-0.056191673,-0.038028263,-0.026486396,-0.00578461,0.012075179,0.022641643,0.039417599,0.046356748,0.056160289,0.061378762,0.069492038,0.042082426,0.052784627,-0.03096095,-0.008978214,0.004921543,-0.040349792,0.008557864,-0.035697559,-0.059942479,-0.0624997,-0.072858728,-0.052649779,-0.039529334,-0.035622177,-0.021233639,-0.00293833,0.001235961,0.029487062,0.003363684,0.020435226,0.043311038,0.03326996,0.030273369,0.046385164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018268971,0.018913579,0.025228049,0.008505092,0.035002391,0.033379267,0.028683069,0.026298876,0.036620833,0.017228085,0.009638548,0.016233703,0.00123212,0.010066058,0.013540149,0.025603421,0.00391385,0.001316573,0.006901191,-0.004509085,-0.003959984,-0.002675094,-0.004297295,-0.018899614,-0.013512884,-0.016410092,-0.00512966,-0.002606718,-0.014051766,0.004970556,-0.007233553,-0.005616107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699761,0.01754165,0.017346476,0.013043455,0.003763969,0.01042794,0.016110197,-0.005866864,-0.002569612,-0.000967396,-0.003537037,-0.005090477,0.003260016,0.000550255,-0.010013607,-0.003599443,-0.008748779,-0.003686035,-0.000891442,-0.019863912,-0.017305148,-0.01179399,-0.015451129,-0.007960647,-0.033839993,-0.004188915,-0.015221946,-0.008861906,-0.013644008,0.006769535,-0.017925837,0.014985941,-0.00377229,-0.003768341,0.001953634,-0.00906661,0.020161712,0.009187007,-0.001702587,0,0,0,0,0,0,0,0,0
446,146.1327264,0,0,0,0,0,0.039392106,0.022696763,0.014987482,0.028062015,0.014620058,0.016617426,0.01663098,0.016509716,0.018838029,0.025648922,0.017934104,-0.003091899,-0.012885491,-0.020469134,-0.029886495,-0.036192631,-0.036018759,-0.033181503,-0.026772531,-0.0299491,-0.032468059,-0.024081916,-0.023729101,-0.021713324,-0.023617903,-0.011056748,-0.010808389,-0.019663504,-0.01385193,-0.006142333,-0.022737008,-0.053063972,-0.07019803,-0.040481833,0.067341331,0.111104097,0.070551777,0.020455278,-0.01893351,-0.021592065,-0.033444984,-0.018106331,-0.011461188,-0.002967205,0.007503964,0.003308974,-0.019929266,-0.01785658,-0.010152583,-0.008528137,-0.011593118,-0.011661012,0.002376669,0.012480424,0.016143889,-0.03399153,0.06486463,0.014524249,-0.010917932,-0.029152936,-0.065035242,-0.051435862,-0.067256789,-0.043358837,-0.034455779,-0.011942123,0.006256606,0.015518915,0.034380516,0.039335188,0.04674064,0.053854539,0.063242332,0.044372115,0.013264706,-0.002299549,0.040943636,0.009406179,-0.037544086,-0.034293377,-0.060904635,-0.064700911,-0.063456643,-0.049018171,-0.047349408,-0.030206387,-0.040763586,-0.004711448,0.006446757,0.01329257,0.022182051,0.016167504,0.000562829,0.049859275,0.056391102,0.041843383,0.080253343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017079932,0.021287843,0.037102248,0.040191307,0.028309643,0.038026327,0.031538906,0.023550301,0.008480784,0.009173472,-9.18E-06,0.006231416,0.004230929,-0.00136107,-0.003958046,0.003800271,-0.005236037,-0.007534325,0.001068488,-0.021339847,-0.025902689,-0.021866564,-0.018194412,-0.001288983,0.002876867,-0.025697375,-0.004666769,-0.008039269,-0.040181485,0.007069443,0.002413152,0.019335074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007347826,0.015264364,0.027188395,0.002151783,0.005410798,-0.004305623,0.010786512,0.002161477,-0.013387715,0.000396755,-0.012261255,-0.009056004,0.00044214,0.001989611,0.010859756,0.000554765,0.000308247,0.000373281,-0.027816141,-0.004938433,-0.02049058,0.006001438,-0.019390625,0.006398374,-0.004804951,0.009155094,0.012900517,0.022505428,0.020810802,0.021272583,0.000996245,0.01692596,-0.007804027,-0.008332635,0.016679947,0.015389334,0.031218669,0.018719386,0.012664971,0,0,0,0,0,0,0,0,0
447,117.8136588,0,0,0,0,0,-0.018612715,-0.006800423,-0.00221373,0.011330666,0.016446784,0.013805112,0.013691555,0.012410477,0.020461169,0.008266743,0.009155522,0.002793259,-0.006162048,-0.013851338,-0.016728144,-0.025362712,-0.022306473,-0.023767704,-0.016135941,-0.015351617,-0.011238655,-0.003688838,-0.007801008,0.000350333,-0.003369598,0.006004974,0.008963067,0.006257198,0.010963776,0.015496375,0.001022725,-0.019216867,-0.052734864,-0.045578103,0.030517613,0.093151882,0.078769122,0.027608875,-0.012150205,-0.00508308,-0.023697629,-0.016237676,-0.010005127,-0.02687544,-0.000978474,-0.00405268,-0.012767784,-0.024502294,-0.013939829,-0.005643403,-0.013170148,-0.010877701,-0.002295197,0.008389909,0.019457481,-0.045929975,0.072875183,-0.007046904,-0.009945535,-0.018785487,-0.061853265,-0.043568672,-0.064228989,-0.048129539,-0.032669697,-0.007325591,0.01495628,0.027514467,0.041985524,0.053182428,0.063334647,0.064906618,0.067057636,0.054998731,0.044071713,-0.00920227,0.030396054,-0.007007669,-0.038037682,0.014889555,-0.029222592,-0.062393773,-0.057377481,-0.069624306,-0.05483192,-0.041537604,-0.034938354,-0.014144336,0.001305646,0.007648856,0.016491455,0.010520955,-0.023598424,0.005228867,0.017041863,0.006792348,0.043859437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013321394,-0.037039896,0.014143082,0.033235081,0.023561697,0.036905142,0.046527581,0.027081204,0.027833099,0.020526763,0.00826749,0.007970161,-0.003831102,0.002742259,0.003074014,0.009508091,0.009788013,-0.000907752,0.01456244,0.004323731,2.23E-05,0.001744744,-0.003708109,0.002018316,0.005058818,-0.014401377,-0.001706386,-0.001058274,-0.012012278,-0.006889764,-0.006325996,-0.008177353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021091757,0.023860522,0.019252926,0.004843526,-0.001535357,-0.000119585,0.013576825,-0.000957863,-0.014035498,-0.000419635,-0.006238816,-0.007442027,-0.008829407,0.000966996,-0.002520842,0.007688276,0.004544037,-0.003400904,0.006125328,0.00255954,-0.013712679,0.01020299,-0.018510409,-0.011877879,-0.024695655,-0.002937804,-0.004524733,0.011776652,-0.007122679,0.009902743,-0.006805415,0.007135485,-0.008943733,0.010271223,-0.010739865,0.017069239,0.008958073,0.009862672,0.023159656,0,0,0,0,0,0,0,0,0
448,132.348659,0,0,0,0,0,-0.03469458,-0.000417362,0.002759967,0.036939417,0.03500645,0.04593487,0.043262511,0.043362834,0.033406527,0.034453529,0.012414787,0.00644867,-0.00932319,-0.022914416,-0.02548272,-0.035557256,-0.035171154,-0.037763606,-0.025519906,-0.028376919,-0.034764056,-0.026297176,-0.027958131,-0.026241063,-0.027430353,-0.012061281,-0.009743924,-0.01984893,-0.011746487,-0.010683534,-0.015024687,-0.04600319,-0.061065546,-0.008176681,0.084646961,0.101994919,0.066724448,0.018971797,0.032252658,-0.033665378,-0.055365272,-0.036099714,-0.03475175,-0.027218343,-0.022213712,-0.012108472,-0.020760972,-0.024241387,-0.010265865,-0.012262903,-0.015067781,-0.000549274,-0.009088694,-0.005471312,-0.004553127,-0.008994161,0.011126769,0.017760061,0.033353905,-0.011872423,-0.015525632,-0.028943545,-0.041144036,-0.019912388,-0.015602318,-0.002129923,0.006730646,0.019178435,0.020705421,0.029353798,0.042797234,0.048366562,0.058937314,0.064914567,0.053549318,-0.015357429,-0.012757978,-0.010126561,-0.026956716,0.006922243,-0.012382548,-0.030592735,-0.047806927,-0.06147478,-0.04018107,-0.027323289,-0.017117869,-0.005268868,0.000311054,0.002409538,-0.006310131,0.016527694,-0.023754664,0.023164114,0.032891205,0.046326558,0.050759687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010030035,-0.022095946,0.011445999,0.007336428,-0.000644538,0.002770586,0.003548711,0.004322236,0.00793258,-0.002125209,-0.014386528,-0.017148888,-0.013485897,-0.011634036,-0.005092453,-0.000419952,-0.008320608,-0.018553022,-0.000347476,-0.01366949,-0.01644486,-0.002940756,-0.010275265,-0.017565242,-0.001650913,0.00775438,0.003634967,0.012038805,0.005652838,0.016792207,-0.001929876,0.019543217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025306069,0.028023005,0.035343265,0.029885082,0.019876876,0.010722455,0.006607454,-0.005646254,-0.00612883,-0.003114844,-0.01123328,-0.012554923,-0.001399661,-0.008429146,-0.001543266,0.004489704,-0.003782917,-0.011497914,-0.02285356,-0.019346161,-0.013089921,0.002780869,-0.009294021,-0.00479674,-0.014907667,-0.001386783,0.006456084,0.014473282,-0.004698063,0.014541368,0.009202785,0.016972176,0.019137851,0.004158936,0.034761696,0.027005234,0.011879547,0.048289093,0.046269677,0,0,0,0,0,0,0,0,0
449,167.9917235,0,0,0,0,0,0.075628031,0.025990109,0.030909909,0.028634078,0.01855635,-0.001181469,0.004954812,-0.000270021,-0.010070125,-0.003328242,-0.005094046,-0.013386585,-0.016841646,-0.018986619,-0.034141268,-0.04527172,-0.049399176,-0.048240151,-0.04339198,-0.036226379,-0.036454037,-0.031405684,-0.02887491,-0.020450568,-0.011555446,-0.004051221,0.004993871,-0.01185231,0.000696112,0.00787278,0.007746396,-0.008127851,-0.030535444,-0.018259335,0.071045368,0.094649545,0.061045118,0.028968566,-0.021744789,-0.010428282,-0.025182416,-0.013001296,-0.010495719,-0.002059458,0.003790732,0.002770832,-0.012459695,-0.013439508,-0.021512838,-0.014428037,-0.018010624,-0.015174607,0.008298585,-0.004264005,0.01977382,0.009743233,0.028634735,-0.01142485,-0.034834287,-0.030220743,-0.057288575,-0.043934543,-0.052630195,-0.03556477,-0.031475983,-0.018370707,-0.006702053,0.005660525,0.03589006,0.050240144,0.046128982,0.056034464,0.06802339,0.056015963,0.04152028,-0.048991491,0.021234518,-0.02247349,-0.019175513,-0.003895183,-0.022105555,-0.035740332,-0.056309874,-0.064720628,-0.05897668,-0.046160829,-0.043877902,-0.011611491,0.011711018,0.034765653,0.053017514,0.030324186,0.027659684,0.060918271,0.044135626,0.015476519,0.023272647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004220829,0.033266664,0.098790746,0.061127733,0.046802657,0.038737866,0.028271361,0.030533155,0.001173126,0.006031645,-0.001448069,-0.011557911,-0.015645799,-0.009342435,-0.003349326,-0.011734308,-0.00220098,-0.023974863,-0.013463454,-0.015611359,-0.035477655,-0.024653751,-0.021287464,-0.014089611,-0.033859138,-0.001325307,-0.020826935,0.004193825,0.001033984,0.012005661,0.013978828,0.044790776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004616809,0.016881901,-0.00554862,-0.038595049,-0.016003437,0.002707174,0.004159915,0.006022188,0.008645456,0.0056475,0.002383434,0.007810881,0.01491851,0.021951913,0.007280698,0.01210722,0.012711129,0.02763585,0.008234593,0.00907543,0.015070163,0.003387457,-0.005708719,-0.007268311,-0.021236807,-0.008148941,-0.014911054,0.009665786,-0.013022907,-0.005943852,-0.015065717,0.010052595,-0.051938222,-0.020339556,-0.004675267,-0.030346095,-0.016242166,0.015335941,0.013760882,0,0,0,0,0,0,0,0,0
450,138.2779816,0,0,0,0,0,-0.008359618,-0.00784052,0.008313501,0.020619703,0.01338855,0.028185889,0.028451239,0.034698849,0.026758208,0.031782021,0.019962587,0.013333483,-0.009489767,-0.028499087,-0.038191492,-0.053604797,-0.047064177,-0.050068975,-0.03431851,-0.033891132,-0.03211637,-0.024124085,-0.022114867,-0.018532083,-0.016562842,0.002464892,0.00401903,-0.005928446,0.004944507,0.003729236,-0.0025682,-0.034470113,-0.064169242,-0.030160025,0.049984058,0.093536376,0.068045963,0.036520133,0.046540444,-0.015515085,-0.040117197,-0.025225713,-0.029392529,-0.023005488,-0.02830359,-0.015901308,-0.01592516,-0.013208269,-0.010560654,-0.007610886,-0.005865179,0.010355536,-0.009029326,0.009076164,-0.008609278,-0.035928172,0.026838718,-0.004835229,0.025552464,-0.020020613,-0.027401891,-0.028898883,-0.051493461,-0.024952677,-0.023370211,-0.006252484,0.009987182,0.0218568,0.026275158,0.03931489,0.040166266,0.045707852,0.056037401,0.044743635,0.048922767,0.000682372,0.010080029,-0.020100551,0.001637727,0.012691963,-0.033523795,-0.052808197,-0.070382483,-0.082704556,-0.071894593,-0.054963836,-0.039447107,-0.021027692,-0.015684398,-0.012860949,0.005135535,0.005093256,0.018863174,0.064484549,0.050468424,0.054660626,0.069037708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036934216,0.002483094,0.034658918,0.036354977,0.02501758,0.038453212,0.039982491,0.025936379,0.035244958,0.028175685,0.011931438,0.006449675,0.010667445,0.006483033,0.004816648,0.015271307,-0.006580835,-0.015445778,-0.00165972,-0.018058361,-0.025144347,-0.029900382,-0.00792257,-0.018501138,-0.010983864,-0.021002108,-0.013329377,-0.011832804,-0.014580594,0.007482342,-0.009148501,0.017228087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012052182,0.009164367,0.024955366,0.009614703,-0.00639341,0.010907568,0.011328986,-0.00196668,-0.008207962,-0.003949144,-0.008629459,-0.006269846,-0.011789844,-0.012049085,-0.00611272,0.006666965,-0.004525942,-0.002726629,-0.005955058,-0.011113685,-0.01328288,0.000959315,-0.007311507,2.39E-05,-0.013356305,-0.008427623,-0.010411662,0.00502663,-0.013846433,0.007831714,-0.00833596,0.010529039,-0.006110184,-0.000651025,0.011483903,-0.002455607,0.033711197,0.030362543,0.03062953,0,0,0,0,0,0,0,0,0
451,140.2634812,0,0,0,0,0,0.01994463,0.001367147,0.007077655,0.01003402,0.009885122,0.020228932,0.017353597,0.025576832,0.018322289,0.016013211,0.001076249,-0.002648159,-0.015533739,-0.028515414,-0.033502571,-0.039802514,-0.037643847,-0.038765659,-0.033713252,-0.037384946,-0.032041553,-0.023936337,-0.02391392,-0.019757275,-0.020003933,-0.004587823,-0.001221997,-0.015249121,0.000382851,0.000443536,-0.009640023,-0.034670431,-0.050921034,-0.009690133,0.061608726,0.096492397,0.061878605,0.018786319,0.026821818,-0.015150117,-0.044621754,-0.03268015,-0.028161526,-0.02435896,-0.018498885,-0.010100849,-0.009096426,-0.009651868,-0.003650119,0.008181087,0.003830438,0.012829326,0.00883708,0.012121402,0.01683717,-0.035710171,0.047510163,-0.012171697,0.000115581,-0.036387816,-0.041160094,-0.043062145,-0.067305768,-0.044904591,-0.033287474,-0.019069678,0.002202532,0.015536119,0.033530633,0.055226725,0.056943622,0.056790799,0.056706086,0.05003468,0.054596537,0.002596791,0.013745153,-0.028324887,-0.012239841,0.011520593,-0.032260965,-0.057461775,-0.078272437,-0.088297973,-0.072499929,-0.057639714,-0.041034751,-0.019594545,-0.00119881,0.017270283,0.047175053,0.026488085,0.02885046,0.065970204,0.049727455,0.013561825,0.020553709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010858221,-0.003673389,0.047652195,0.067407783,0.065376913,0.062447233,0.067311502,0.049043117,0.038221387,0.035171791,0.020285771,0.013454494,0.011647729,0.003788067,0.006005476,0.002210245,-0.003659138,-0.016596528,-0.009314208,-0.023445867,-0.040536952,-0.036194111,-0.028548389,-0.023252763,-0.015986234,-0.029660231,-0.028298724,-0.016685883,-0.016593696,-0.000190631,0.00019197,0.020670573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01478606,0.011828106,0.016068504,-0.001235284,0.004259261,0.004789395,0.011994501,-0.009828835,-0.007262318,-0.003742305,-0.009434875,-0.005538327,-0.005707073,-0.008437896,-0.004053627,0.010227953,0.00692076,0.004285105,0.002055764,-0.002911245,-0.004817068,0.014173991,-0.004946726,0.004583205,-0.007754536,-0.00429695,-0.005091408,0.010253074,-0.011612014,0.002461381,-0.00197456,-9.23E-05,-0.004357219,-0.003385534,0.003888455,-0.017474018,0.006652831,0.008254754,0.008392792,0,0,0,0,0,0,0,0,0
