Iteration,Intercept,Wave_366,Wave_376,Wave_385,Wave_395,Wave_405,Wave_414,Wave_424,Wave_434,Wave_443,Wave_453,Wave_463,Wave_472,Wave_482,Wave_492,Wave_502,Wave_511,Wave_521,Wave_531,Wave_541,Wave_550,Wave_560,Wave_570,Wave_580,Wave_589,Wave_599,Wave_609,Wave_619,Wave_628,Wave_638,Wave_648,Wave_655,Wave_658,Wave_665,Wave_668,Wave_675,Wave_685,Wave_694,Wave_704,Wave_714,Wave_724,Wave_734,Wave_743,Wave_753,Wave_763,Wave_773,Wave_782,Wave_792,Wave_802,Wave_812,Wave_821,Wave_831,Wave_841,Wave_850,Wave_860,Wave_870,Wave_880,Wave_889,Wave_899,Wave_909,Wave_918,Wave_928,Wave_938,Wave_947,Wave_957,Wave_967,Wave_976,Wave_986,Wave_995,Wave_1005,Wave_1015,Wave_1024,Wave_1034,Wave_1044,Wave_1053,Wave_1063,Wave_1072,Wave_1082,Wave_1091,Wave_1101,Wave_1111,Wave_1120,Wave_1130,Wave_1139,Wave_1149,Wave_1158,Wave_1168,Wave_1177,Wave_1187,Wave_1196,Wave_1206,Wave_1215,Wave_1225,Wave_1235,Wave_1244,Wave_1253,Wave_1254,Wave_1263,Wave_1264,Wave_1273,Wave_1283,Wave_1293,Wave_1303,Wave_1313,Wave_1323,Wave_1333,Wave_1343,Wave_1353,Wave_1363,Wave_1373,Wave_1383,Wave_1393,Wave_1403,Wave_1413,Wave_1423,Wave_1433,Wave_1443,Wave_1453,Wave_1463,Wave_1473,Wave_1483,Wave_1493,Wave_1503,Wave_1513,Wave_1523,Wave_1533,Wave_1542,Wave_1552,Wave_1562,Wave_1572,Wave_1582,Wave_1592,Wave_1602,Wave_1612,Wave_1622,Wave_1632,Wave_1642,Wave_1652,Wave_1662,Wave_1672,Wave_1682,Wave_1692,Wave_1702,Wave_1712,Wave_1722,Wave_1732,Wave_1742,Wave_1752,Wave_1762,Wave_1772,Wave_1782,Wave_1792,Wave_1802,Wave_1811,Wave_1821,Wave_1831,Wave_1841,Wave_1851,Wave_1861,Wave_1868,Wave_1871,Wave_1873,Wave_1878,Wave_1888,Wave_1898,Wave_1908,Wave_1918,Wave_1928,Wave_1938,Wave_1948,Wave_1958,Wave_1968,Wave_1978,Wave_1988,Wave_1998,Wave_2008,Wave_2018,Wave_2028,Wave_2038,Wave_2048,Wave_2058,Wave_2068,Wave_2078,Wave_2088,Wave_2099,Wave_2109,Wave_2119,Wave_2129,Wave_2139,Wave_2149,Wave_2159,Wave_2169,Wave_2178,Wave_2188,Wave_2198,Wave_2208,Wave_2218,Wave_2228,Wave_2238,Wave_2248,Wave_2258,Wave_2268,Wave_2278,Wave_2288,Wave_2298,Wave_2308,Wave_2318,Wave_2328,Wave_2338,Wave_2348,Wave_2358,Wave_2368,Wave_2378,Wave_2388,Wave_2398,Wave_2408,Wave_2418,Wave_2428,Wave_2437,Wave_2447,Wave_2457,Wave_2467,Wave_2477,Wave_2487,Wave_2497
220,48.49971598,0,0,0,0,0,0.002000137,0.000376299,0.000374744,0.000212045,0.000374108,-0.000290411,-0.000686201,-0.000502932,-0.000121499,0.00042044,0.000235285,0.000108566,-0.000395882,-0.001049487,-0.001082101,-0.00121217,-0.001245687,-0.000615456,-0.00097964,-0.000897042,-0.000579482,-0.00031904,-0.000399936,-0.000246167,-0.000377538,-9.32E-05,8.84E-05,-0.000181803,4.90E-05,0.000221587,1.07E-05,-0.000245577,-0.001393917,-0.002098351,0.001196521,0.003545498,0.003172719,0.00126495,0.000480573,-0.000240889,-0.001233997,-0.00087839,-0.000486481,-0.000602498,-0.000563125,-2.80E-05,-3.95E-05,-5.46E-06,0.000550268,0.000467982,0.000760334,0.000605453,0.000890772,0.000514059,0.000208773,-0.000355809,0.000640514,-0.000179489,-0.001145455,-0.002161211,-0.001989723,-0.002009117,-0.002511507,-0.002301482,-0.001771478,-0.001228574,-0.000434961,-5.28E-06,0.000481973,0.001532983,0.002021438,0.001550445,0.00087405,0.000619708,0.001298916,-0.000128073,-6.39E-05,-0.000432106,-0.000768888,0.000344604,5.04E-05,-0.000950096,-0.001452153,-0.001393904,-0.001801743,-0.001700572,-0.001245766,7.10E-05,0.000859946,0.001812042,0.002539992,0.002147911,0.002764975,0.000499665,0.00106492,-0.000157574,0.000253733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002436641,3.25E-05,0.000726338,0.001956573,0.001923735,0.001821868,0.001751537,0.001143589,0.00061028,0.000783945,0.000334612,0.000139268,0.000319797,-0.000191876,0.000350324,-0.000102663,7.35E-05,0.000226828,-0.000771788,-0.001144112,-0.001968782,-0.000842378,-0.00041121,-3.86E-05,-0.00042301,-0.000257604,-0.001155606,-0.000832317,0.000934576,0.000287581,0.000672397,0.001126327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001960843,0.001133225,0.001613441,0.000660338,0.000728709,0.0006534,0.000731519,8.75E-05,-0.000246202,-5.89E-05,-0.000430773,-0.000532954,-0.000428303,-0.000731744,-0.000445735,4.04E-05,-0.000538438,6.74E-06,-0.000986461,-0.00048738,-0.000451706,-0.000146048,-0.000355127,0.000414212,-0.000510773,-0.000290413,-0.000435821,-0.000242402,-0.000750533,-0.000806441,3.55E-05,-0.000453947,0.000363412,-0.000885071,0.000578831,-0.000384593,-0.000423541,-0.001093337,0.001392816,0,0,0,0,0,0,0,0,0
221,48.22546205,0,0,0,0,0,-0.00086966,0.000189856,0.00017714,0.000893618,0.000750321,0.001133804,0.000223645,0.000715136,0.000603086,0.001027977,0.000474481,0.000102159,-0.000414165,-0.000859801,-0.001109583,-0.001398309,-0.001873338,-0.001296113,-0.001288576,-0.000908365,-0.0008426,-0.00072932,-0.000488023,-0.000358889,0.000164444,8.85E-05,0.000880395,0.000443014,0.000824928,0.001236378,0.001191615,-0.000434736,-0.002516396,-0.002157264,0.000764013,0.003244898,0.002445083,0.001994946,0.001705843,-0.000131759,-0.000132653,0.000119876,0.000571064,0.000989008,0.000337178,-0.000301195,-0.000180951,-0.000576802,-0.000705247,-0.000448512,-0.000494818,-0.000543373,0.000579634,-1.30E-05,-0.000324744,2.84E-05,-0.000482761,-0.00014029,-0.001855276,-0.001120629,-0.001958189,-0.00129842,-0.002017658,-0.002404853,-0.001835222,-0.001383438,-0.000598586,-0.001005072,0.000190095,0.000624682,0.001438936,0.001705076,0.002105222,0.002249058,0.001814671,-0.001729988,-0.00051063,0.000206594,-0.001488543,6.81E-05,-0.000180723,-0.000966153,-0.000911973,-0.000466015,-0.000451408,-0.000599561,-0.000398974,-9.01E-05,0.000277286,0.00109084,0.001904158,0.000784453,0.002167113,0.00162689,0.001315848,0.000690114,0.001944514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001917434,-0.003167525,0.000816315,0.001387255,0.002180578,0.00174439,0.00257491,0.001514463,0.001366201,0.000839477,0.000518106,0.000718057,4.75E-05,-0.000302721,0.000585623,2.96E-05,0.000618299,0.000515527,-0.000317494,-0.000965971,-0.000787881,-0.000417729,-0.000703921,-0.001049691,-0.002331314,-0.002022325,-0.002261567,-0.001958169,-0.000458512,-0.000515472,0.000183143,-9.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001485085,0.001736541,0.001657766,0.00064416,0.000864279,0.00080131,0.001759004,0.000981544,0.000357823,5.54E-05,-3.35E-05,0.00027242,0.000359863,0.000195581,-0.000989507,-0.000570753,-0.001092923,-0.000193606,-0.000306267,-0.000839267,-0.000631661,-0.000327908,-0.000403524,-0.000381291,-0.000515097,-0.000665675,-0.000756029,3.98E-05,-0.0008278,-0.000105204,0.000221103,0.000543103,-0.00048708,-0.000533867,-0.000172952,-2.98E-05,0.000159961,0.000993405,0.00279088,0,0,0,0,0,0,0,0,0
222,48.0941145,0,0,0,0,0,-0.000365223,0.000345033,0.00020781,0.000941103,0.000391332,0.000751818,0.000236561,0.000549122,0.000860857,0.000698515,0.000973642,0.001266839,0.000576449,-0.000185655,-0.000742721,-0.001138883,-0.001149298,-0.0009448,-0.000595351,-0.000612069,-0.000646879,-0.000646926,-0.000567985,-0.000707389,-0.000906848,-0.000800673,-0.000466355,-0.000405667,-0.000430314,-0.000523708,-0.000494246,-0.000630403,-0.001933435,-0.002563609,0.000279578,0.003434837,0.003121857,0.002091044,-6.22E-05,-0.000217319,-0.000303057,-4.33E-05,-0.000185514,0.000166337,0.000274022,0.000222723,0.000132821,-0.00058665,-0.000736564,-0.000893208,-0.000305677,-0.000705943,-0.001102117,-0.000843768,-0.001225089,4.41E-05,-0.001348287,-0.000408326,-2.72E-06,-0.000186618,-0.0007369,-0.000943474,-0.00118052,-0.001145836,-0.001151254,-0.001191813,-2.42E-05,-0.000116018,-0.000382965,0.000455849,0.001343225,0.001184482,0.001242232,0.002181104,0.002343494,0.000106182,-0.001275006,0.000179898,-0.001777955,0.000305238,0.000746124,8.16E-06,-0.000156987,-0.000506822,-0.000799158,-0.00111016,-0.000126085,0.000829051,0.001233597,0.001707776,0.002270156,0.001914095,0.001676934,-0.001038186,-0.000399803,0.000461792,0.000443389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001171135,-0.001294416,-0.000341379,0.001125175,0.00085306,0.001076778,0.001074313,0.000792831,0.000327933,0.000776294,0.000555632,0.000688148,0.000641808,0.000270851,0.000911468,-6.29E-05,0.00054312,-9.85E-05,-0.000418791,-0.001242835,-0.001190037,-0.001528519,-0.000779973,-0.000595072,-0.000846388,-0.001111922,-0.001593134,-0.001704244,-0.000141953,-0.000520696,-0.000166058,-0.000470342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002058017,0.001104908,0.002679128,0.002531888,0.001939122,0.001963948,0.001648827,0.001351718,0.000153675,0.00071329,0.000923595,8.11E-05,-0.000401017,0.000352178,-0.000141408,-0.000522076,-0.000858625,-0.000253893,-0.00081621,-0.000739698,-0.001341314,-0.000386875,0.000136244,0.000501979,0.000459445,9.81E-05,0.000533904,0.000827635,-0.001301901,-0.001065312,-0.000352125,-0.000101861,-0.000242094,-0.000694784,-0.000124361,0.001012446,-0.000651534,-0.000660855,-0.002554152,0,0,0,0,0,0,0,0,0
223,47.83774617,0,0,0,0,0,-0.002418121,-0.001377517,-0.001507512,0.000110618,-2.91E-05,0.00141724,0.000781146,0.00149018,0.00187522,0.001866877,0.001297855,0.000583764,-0.000536075,-0.001529648,-0.002011445,-0.002771558,-0.002449797,-0.001791042,-0.001221427,-0.001164308,-0.001073579,-0.00045244,-0.000293248,2.55E-05,0.000452084,0.001759176,0.001692026,0.001294103,0.002065628,0.002191637,0.001808648,-0.0014254,-0.004064776,-0.002771345,0.002015028,0.005313173,0.003287188,0.001502226,-0.001367431,-0.00134714,-0.001838251,-0.001828568,-0.001192409,-0.001084147,-0.000821941,-0.000133863,1.97E-06,0.000312377,0.000511555,0.000768746,0.001327012,0.001764558,0.001629484,0.000764982,0.001061118,0.00096731,-0.001358362,0.000620691,7.70E-05,-0.002230951,-0.001253277,-0.001295497,-0.001923302,-0.001799666,-0.001785029,-0.00105731,-0.000525127,-0.00036948,0.000228513,0.000880735,0.001438685,0.001117455,0.000780599,0.000118216,0.002066315,-0.00180591,-0.001469034,-0.000945344,-0.002382726,0.001528981,0.000117787,-0.001035166,-0.001590044,-0.001419253,-0.000807703,-0.001194174,-0.000860933,0.000594092,0.000601189,0.002003223,0.003734949,0.001965276,0.003081627,0.001530542,0.001537962,0.000424757,0.000360403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437371,0.001122223,0.00226091,0.000613353,0.001363648,0.0003787,0.001135094,0.000343099,0.000572546,-0.000130814,-0.000539847,0.000286512,-0.000262804,-0.000390679,0.000536834,-0.000320007,0.000355646,0.000327297,-0.000667896,-0.000741895,-0.000746592,-0.001304656,-0.000491427,-0.001085735,-0.000991482,-0.00110835,-0.001093278,-0.00202874,-0.000620775,-0.000169135,0.000149122,0.00070945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001937445,0.000511951,0.001366376,0.002267687,0.001066266,-3.16E-05,0.000375603,6.04E-06,-0.001389812,0.000153462,-0.000109277,-0.001213955,-0.000139559,-0.000400353,-0.000273695,-0.000324401,-0.000114417,-0.000179031,-0.000578396,-0.000152129,-0.000975129,0.0001684,7.45E-05,0.000575218,0.000168548,-0.00014027,-0.000589666,0.001549677,-0.000901373,-0.000400076,-9.56E-05,0.00042521,-0.000748609,-0.001312189,-0.000237348,-0.000143723,0.000120322,0.001337664,0.001396561,0,0,0,0,0,0,0,0,0
224,48.00578048,0,0,0,0,0,-0.000926535,8.33E-05,0.000258375,0.000493023,0.00027941,0.000479115,0.000154757,0.000601437,0.000480097,0.000764932,0.000421279,6.91E-05,-0.000559675,-0.001076142,-0.001296284,-0.001732585,-0.001766088,-0.001626833,-0.00136534,-0.00120917,-0.000992282,-0.000797546,-0.000576967,-0.000500219,-0.000242864,0.000432533,0.000465833,0.000160694,0.000649062,0.000756127,0.000516227,-0.00068215,-0.002216456,-0.001932431,0.000980868,0.003476358,0.002711272,0.002053463,0.000664499,-0.000633454,-0.000715419,-0.000709381,-0.000500285,-4.04E-05,-0.000586937,-0.000318511,-0.000129527,-0.00030964,-0.000208426,-0.000546069,0.000207124,0.000407759,-0.00028692,-0.000311726,-0.000646895,0.000366784,-0.00169716,0.000340583,0.00044001,-0.001146093,-0.000645314,-0.000770432,-0.00121054,-0.000919622,-0.000818453,-0.000524467,0.000198626,0.000379687,0.000229642,0.001032726,0.001247058,0.001274361,0.001505791,0.001575373,0.00286281,0.000220851,-0.001123937,-0.001146116,-0.000871441,0.001157588,-0.000474167,-0.001087796,-0.001608299,-0.001644374,-0.001755962,-0.002094167,-0.001233695,-0.000504689,-8.40E-05,0.000638349,0.001724271,0.000549541,0.000945393,0.001117148,0.000495517,0.001113567,0.000654828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734039,0.000526062,0.002257903,0.002574588,0.002246897,0.00179297,0.001797135,0.00131645,0.001387959,0.001014694,0.000630149,0.000631614,0.000399789,-1.65E-05,0.000518354,0.000241778,0.00027402,7.34E-05,-0.000557451,-0.000734355,-0.000795508,-0.000468374,-0.000387979,-0.000577569,-0.000476551,-0.001337187,-0.001570818,-0.00170863,-0.001333807,-1.35E-05,0.000144193,0.000921166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001295447,0.001230207,0.001557927,0.001169716,0.000974704,0.000775052,0.000886122,0.000303252,-0.000287081,-4.58E-05,-0.000262113,-0.000616637,-0.000580505,-0.000457659,-0.000711597,-0.000668001,-0.00056453,-0.000472126,-0.000471705,-0.000641549,-0.000370077,-0.000528553,-0.000313911,0.000157393,-0.000372116,-0.000461632,-0.000613555,2.34E-05,-0.000875574,-0.000668685,-0.000304084,-2.56E-05,5.45E-05,-0.000464941,-0.000227643,3.38E-05,-0.00034144,0.000361636,0.001385183,0,0,0,0,0,0,0,0,0
225,48.60291732,0,0,0,0,0,-0.00010427,-0.000111465,9.43E-05,0.000370596,0.000856502,0.000953976,0.000388601,0.000762468,0.00096705,0.001209022,0.000740411,0.000414334,-0.000130709,-0.000640468,-0.000882078,-0.001440226,-0.001493968,-0.001427031,-0.001294472,-0.001230783,-0.001051957,-0.000682298,-0.000694436,-0.00045916,1.00E-04,0.000264776,0.000554507,0.000143021,0.000565064,0.000666893,0.000549404,-0.001019298,-0.003257863,-0.00246628,0.001881554,0.004261187,0.003105496,0.001649443,-0.000516933,-0.001593309,-0.001081636,-0.000373764,2.94E-05,0.000155335,0.000146343,-0.00018413,-6.61E-05,-0.000426749,-8.60E-05,-0.00067393,-8.36E-05,-5.86E-05,2.57E-05,0.000504449,0.000135204,0.000418666,-0.001001738,0.001024393,-0.001006378,-0.001094396,-0.000742451,-0.000882261,-0.001362084,-0.000943485,-0.000960233,-0.000843476,-0.000463068,-0.000210893,-0.000208093,0.000741586,0.00098516,0.001166012,0.001506269,0.001369308,0.0008518,-0.001027967,-0.001154822,0.000750231,-0.001034283,-0.001207513,-0.000482785,6.55E-05,-0.000804622,-0.000342297,-0.00111518,-0.00100153,-0.00054897,-0.000134023,0.000845416,0.000804705,0.001612438,0.000626088,0.000840108,0.00068,0.000819582,0.000945023,0.001799521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001334382,-0.001089901,0.000526265,0.001163443,0.000836689,0.000888697,0.00080143,0.000611247,-5.37E-05,0.000499809,9.59E-05,-9.55E-05,-0.000129066,4.73E-05,0.000497014,0.000481096,0.000278992,0.000629095,0.000305893,-0.000463169,-0.001028889,-0.000191554,0.000232237,-0.000248781,-0.000480608,-0.000912655,-0.001732224,-0.001588646,-0.000187245,-0.000110069,-0.00014769,0.000361636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001158252,0.001084397,0.001796657,0.000584135,0.001270007,0.000969911,0.00120923,0.00076543,0.000299512,0.000261805,0.000109882,0.000188008,4.11E-06,0.000330515,-7.42E-05,0.000229322,-8.69E-05,-4.59E-05,-0.00120575,-0.000567592,-0.000401919,-0.000880565,-0.000342816,4.92E-05,-0.00020218,0.000117266,-0.000302432,0.000342923,-0.000834352,-0.000386201,0.000185811,0.000468715,0.000260641,-0.001146912,-0.000507637,0.000682234,-0.000412955,-0.000724216,-0.000190677,0,0,0,0,0,0,0,0,0
226,48.47238947,0,0,0,0,0,-0.000631053,-0.000671745,0.000367528,0.000571777,0.000984661,0.000753585,0.000469831,0.000453573,0.000519945,0.000604243,0.000212399,0.000263913,-0.00012511,-0.000551989,-0.000696982,-0.001109283,-0.000951906,-0.00085386,-0.000698943,-0.000627025,-0.000724683,-0.000787211,-0.000838314,-0.000563501,-0.000482913,-0.000389702,9.25E-06,-0.000240123,3.46E-05,0.000156211,-2.24E-06,-0.000669537,-0.002452463,-0.002583718,0.000780449,0.003723569,0.002475576,0.001623228,-0.000238661,-0.001124423,-0.001147449,-0.000806464,-6.22E-05,8.56E-05,-0.000112563,-6.19E-05,-8.82E-05,-0.000101799,0.000100677,-0.000139927,0.000130788,0.00044984,0.000404797,0.000472348,0.000594131,0.001357361,-0.001859674,-0.000398075,-0.000669129,-0.000912022,-0.000743711,-0.001383988,-0.001876735,-0.001647833,-0.001785996,-0.001181311,-0.00050734,-0.000424122,-0.000404354,0.000382114,0.001229922,0.001288986,0.001451415,0.001770189,0.001466199,-0.001613971,-0.00104682,-0.000357945,-0.001555916,3.77E-05,0.001320007,8.59E-05,-0.000183118,0.000204423,-0.000634184,-0.000361924,-0.000129428,0.000231903,0.001041258,0.000876776,0.001843186,0.000886777,0.001709337,0.000199888,0.000519269,0.001344451,0.002374615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002380982,-0.002967993,-0.000307163,0.001635968,0.001574006,0.001709317,0.001452308,0.001088476,0.000420485,0.000692504,6.03E-06,-7.97E-05,2.97E-05,-0.000191101,-1.16E-05,-0.000667683,-0.000447187,-0.000465194,-0.000643651,-0.001344162,-0.001732789,-0.001207413,-0.000861029,-0.000783025,-0.000916857,-0.000747401,-0.001396784,-0.001161633,2.79E-05,6.55E-05,-8.34E-05,-0.000292704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002539552,0.002194335,0.00261829,0.001821886,0.002188776,0.001146605,0.001220915,0.000784499,3.38E-05,0.000119498,0.000240843,-0.000307185,-0.000340362,-5.89E-05,-0.000793044,-0.000559966,-0.000798996,-0.001065187,-0.001525132,-0.000458501,-0.000980033,-0.000588143,-0.000229471,0.000484671,0.000303103,-0.000105234,0.00046739,0.000328161,-1.59E-06,0.000797178,-0.000154144,-0.000265468,-9.45E-05,-0.000162058,0.000864091,0.000755659,0.000898467,-0.000810032,0.001377273,0,0,0,0,0,0,0,0,0
227,47.83366483,0,0,0,0,0,-0.001188689,-0.000621758,-4.40E-05,0.000776202,0.000413577,0.000815814,0.000418841,0.000437848,0.000543106,0.000693017,0.000599659,0.000691739,-1.70E-05,-0.000662986,-0.001292815,-0.001130934,-0.001334195,-0.000498179,-0.000595371,-0.000305637,-0.000344597,-0.000244698,1.21E-05,-0.000334081,-0.000514497,-0.000301366,3.13E-05,-0.000269941,0.000124176,-6.80E-05,-0.000168021,-0.000821678,-0.001706906,-0.001940369,0.000140069,0.002735212,0.001777573,0.001274557,-0.000374668,-0.000495244,-0.00028996,0.00020386,0.000225565,0.000709547,0.000948837,0.000309739,0.000729302,-0.000134284,-0.000656394,-0.000168324,0.000181607,0.000114611,-0.000556357,-0.000507218,-0.000549293,-0.000273898,-0.003052155,0.000319983,0.000612578,-0.000439854,8.06E-05,-0.000335052,-0.000831431,-0.000616908,-0.001163218,-0.000587087,-0.000259833,-0.000235374,-0.000262873,0.000409877,0.001046972,0.000860371,0.000788839,0.001854452,0.003583431,-0.000898003,-0.002451126,-0.000681555,-0.001181355,0.000816916,0.000666766,-0.000585761,-0.001281716,-0.001388629,-0.002248589,-0.002657497,-0.001140433,6.56E-05,0.000620462,0.001275563,0.002454144,0.00125345,0.000521645,-0.000329594,-0.000692428,0.003197103,0.000631811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001221531,-0.00187039,0.00146729,0.002742162,0.002153795,0.00211363,0.001361927,0.00127061,0.001491975,0.001481658,0.000804839,0.000658493,0.000561179,0.000144767,0.001341933,0.000283399,0.000778276,0.000768297,0.000983978,-0.000517511,8.71E-05,0.000161421,-0.000391627,-0.001267221,-0.00128405,-0.002392182,-0.003214256,-0.003255012,-0.000461495,-0.001175764,-0.000205205,-6.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197875,0.001869409,0.002616479,0.001938978,0.001779176,0.001387343,0.001136737,0.000951049,-0.000152373,0.000398519,0.000299175,-0.000542674,0.000125107,0.000559094,-2.06E-05,3.28E-05,-0.000356441,0.00036033,-0.00095668,-0.000466986,-0.000525756,-0.000770406,-0.000682521,0.000102664,-0.000387948,-0.000932595,-0.000604132,-0.000627471,-0.002081595,-0.001006434,-0.001187584,-0.000484776,-0.000509435,-0.000612969,-0.00111112,0.000639436,-0.00013024,0.000180837,0.001003401,0,0,0,0,0,0,0,0,0
228,48.48418467,0,0,0,0,0,-4.60E-05,-0.000194733,-0.000346092,0.00010804,0.000564759,0.00013213,-0.000123314,0.000480825,0.000747842,0.000764883,0.00039594,4.25E-05,-0.000461496,-0.000981691,-0.001189237,-0.001496312,-0.001550766,-0.001241503,-0.001087393,-0.00062107,-0.000459123,-0.000282271,-0.000205513,0.000223382,0.000690546,0.001192876,0.001280025,0.001069386,0.001432462,0.001826746,0.001498033,-0.000430997,-0.002549221,-0.001944439,0.000836035,0.00322445,0.00290645,0.001626448,0.000723874,-0.000984189,-0.001124008,-0.001103501,-0.000741443,-0.000691661,-0.001092663,-0.000902846,-0.000350345,-0.000366121,0.000255426,-0.000132312,0.000585396,0.000739659,0.000610977,0.00042696,0.000211661,0.0019589,-0.001444501,0.00132148,0.000228808,-0.001141673,-0.001254624,-0.001255082,-0.001345989,-0.000962749,-0.001152246,-0.000484625,2.11E-07,0.000333708,0.000716706,0.001060026,0.00158514,0.001435121,0.001659398,0.0005985,0.001499169,-0.002086595,-0.001263404,-0.001501019,-0.001176375,0.001295643,0.000457812,-0.000967567,-0.001494851,-0.001130494,-0.000794923,-0.000893555,-0.000664183,-0.000619828,0.000128103,0.000166325,0.000795525,0.000357521,7.87E-05,0.001947533,0.000835439,0.000208288,0.000851534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001077188,-0.000991439,0.001256825,0.00119681,0.000698778,0.000891782,0.000497987,0.000378662,-0.000711011,4.39E-05,-0.000879514,-0.000533227,-0.000803531,-0.000516971,-0.000351824,-0.000241008,-0.000268443,-1.34E-05,2.33E-05,-0.000456308,-0.000437668,7.20E-06,0.000124276,-0.000305531,-7.69E-06,0.000288544,-0.000319353,-0.000382774,0.000126271,0.001061075,0.00079961,0.001352272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001627986,0.001566686,0.001789985,0.000802108,0.001110343,0.000455613,0.000590962,0.000124914,-0.000157184,-0.000329539,-0.000529434,-2.69E-05,-0.000569636,-0.000259611,-0.000838263,-0.000363764,-0.000335177,-0.000466156,-0.000435301,-0.000477799,-0.000628769,-0.000484649,-0.000804881,-0.000166301,-0.000320565,-0.000350359,-0.000429873,0.000330321,-0.000624044,0.000319934,-0.000311587,0.000339094,0.000478857,-0.000176714,0.000379406,0.00134693,0.000389039,0.000901964,0.001269737,0,0,0,0,0,0,0,0,0
229,47.50002453,0,0,0,0,0,0.00013464,-0.00034317,0.000371213,0.001019469,0.001243681,0.001205847,0.00087644,0.000755408,0.001011608,0.001314653,0.000745584,0.000350799,-0.000201556,-0.000736383,-0.001139695,-0.001588525,-0.001486315,-0.001170461,-0.001429701,-0.001299107,-0.001186018,-0.00098264,-0.000874123,-0.00086375,-0.000779109,-9.76E-05,2.30E-06,-0.00029375,0.000180031,0.000405136,0.000182255,-0.001367701,-0.002905295,-0.002714959,0.001371139,0.004524568,0.003135264,0.001515191,-0.00139538,-0.001054646,-0.000942763,-0.000729435,2.25E-05,0.000221672,5.88E-06,0.000127852,0.000254992,0.00022565,0.000256635,-0.000216108,0.000413931,0.000310005,0.000461287,-0.000303536,-0.000675784,-0.000756602,0.000385264,0.000850241,-0.000343079,-0.000514255,-0.001553691,-0.001392517,-0.001704613,-0.001767086,-0.00183774,-0.001229174,-0.000170107,8.04E-05,0.000377538,0.000966221,0.001290379,0.001291203,0.001363361,0.000766614,0.002063982,0.000650832,-0.000779852,-0.000492585,-0.001866236,0.000430679,-0.000234925,-0.00157218,-0.001818854,-0.001230276,-0.00130306,-0.001551489,-0.001441321,-0.000463728,8.66E-05,0.000890574,0.001761785,0.001120669,0.002308458,0.001125881,0.000942759,0.000602664,0.003114991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001378867,-0.000992531,0.001622435,0.001537615,0.001879088,0.00126962,0.001807419,0.001271627,0.001222717,0.000625414,0.000569841,0.000438047,0.000382682,0.000163392,0.000715173,0.000438714,-0.000304109,0.000163991,-0.000546693,-0.00100949,-0.001560932,-0.001236715,-0.000830656,-0.000593299,-0.000866872,-0.000965025,-0.001422549,-0.001467696,-4.09E-05,-0.000267793,-0.000355528,-0.000340868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001308181,0.001306345,0.001938704,0.000728244,0.001275502,0.000710145,0.001110189,0.000536458,-0.0001721,0.000136028,0.000134376,-0.000315898,-0.000151666,0.000232313,0.000278418,-0.000602015,-0.000375579,-0.000549905,-0.001397922,-0.00070457,-0.001382332,-0.000521032,-0.000166887,0.000290791,-0.000300234,0.000151683,0.000172019,0.000952499,-9.22E-05,8.19E-05,0.000401403,0.000831658,0.000111534,-0.000468364,0.00048822,0.000359939,0.000835469,-0.000684556,0.001837441,0,0,0,0,0,0,0,0,0
